id,gid,x,y,dir_x,dir_y,radius,time(s)
9,9,248,125,0,0,0,26
9,9,248,125,0,0,0,26.04
9,9,246,123,0,0,0,26.08
9,9,246,123,0,0,0,26.12
9,9,244,121,0,0,0,26.16
9,9,244,121,0,0,0,26.2
9,9,243,120,0,0,0,26.24
9,9,242,119,0,0,0,26.28
9,9,239,117,0,0,0,26.32
9,9,240,117,0,0,0,26.36
9,9,238,117,0,0,0,26.4
9,9,237,116,0,0,0,26.44
9,9,236,114,0,0,0,26.48
9,9,236,114,0,0,0,26.52
9,9,233,114,0,0,0,26.56
9,9,234,113,0,0,0,26.6
9,9,232,112,0,0,0,26.64
9,9,232,112,0,0,0,26.68
9,9,229,111,0,0,0,26.72
9,9,229,111,0,0,0,26.76
9,9,227,109,0,0,0,26.8
9,9,227,109,0,0,0,26.84
9,9,225,108,0,0,0,26.88
9,9,225,107,0,0,0,26.92
9,9,222,107,0,0,0,26.96
9,9,222,107,0,0,0,27
9,9,220,105,0,0,0,27.04
9,9,219,105,0,0,0,27.08
9,9,216,103,0,0,0,27.12
9,9,217,103,0,0,0,27.16
9,9,214,102,0,0,0,27.2
9,9,214,102,0,0,0,27.24
9,9,212,101,0,0,0,27.28
9,9,213,100,0,0,0,27.32
9,9,210,99,0,0,0,27.36
9,9,209,99,0,0,0,27.4
9,9,208,98,0,0,0,27.44
9,9,207,97,0,0,0,27.48
9,9,206,96,0,0,0,27.52
9,9,205,97,0,0,0,27.56
9,9,203,94,0,0,0,27.6
9,9,203,95,0,0,0,27.64
9,9,201,93,0,0,0,27.68
9,9,201,93,0,0,0,27.72
9,9,199,91,0,0,0,27.76
9,9,199,92,0,0,0,27.8
9,9,196,90,0,0,0,27.84
9,9,197,90,0,0,0,27.88
9,9,196,89,0,0,0,27.92
9,9,195,89,0,0,0,27.96
9,9,193,86,0,0,0,28
9,9,193,87,0,0,0,28.04
9,9,190,85,0,0,0,28.08
9,9,191,84,0,0,0,28.12
9,9,189,82,0,0,0,28.16
9,9,189,82,0,0,0,28.2
9,9,187,80,0,0,0,28.24
9,9,187,80,0,0,0,28.28
9,9,186,79,0,0,0,28.32
9,9,186,78,0,0,0,28.36
9,9,183,76,0,0,0,28.4
9,9,183,76,0,0,0,28.44
9,9,181,73,0,0,0,28.48
9,9,181,73,0,0,0,28.52
9,9,179,71,0,0,0,28.56
9,9,179,71,0,0,0,28.6
9,9,176,68,0,0,0,28.64
9,9,177,68,0,0,0,28.68
9,9,175,66,0,0,0,28.72
9,9,174,66,0,0,0,28.76
9,9,172,64,0,0,0,28.8
9,9,172,64,0,0,0,28.84
9,9,171,62,0,0,0,28.88
9,9,171,63,0,0,0,28.92
9,9,168,61,0,0,0,28.96
9,9,168,60,0,0,0,29
9,9,166,58,0,0,0,29.04
9,9,167,58,0,0,0,29.08
9,9,165,57,0,0,0,29.12
9,9,164,57,0,0,0,29.16
9,9,162,54,0,0,0,29.2
9,9,162,55,0,0,0,29.24
9,9,160,54,0,0,0,29.28
9,9,161,54,0,0,0,29.32
9,9,159,51,0,0,0,29.36
9,9,159,51,0,0,0,29.4
9,9,157,50,0,0,0,29.44
9,9,157,50,0,0,0,29.48
9,9,154,49,0,0,0,29.52
9,9,154,49,0,0,0,29.56
9,9,152,46,0,0,0,29.6
9,9,152,47,0,0,0,29.64
9,9,150,45,0,0,0,29.68
9,9,151,45,0,0,0,29.72
9,9,147,42,0,0,0,29.76
9,9,147,42,0,0,0,29.8
9,9,145,40,0,0,0,29.84
9,9,146,41,0,0,0,29.88
9,9,144,39,0,0,0,29.92
9,9,144,40,0,0,0,29.96
9,9,143,38,0,0,0,30
9,9,142,38,0,0,0,30.04
9,9,140,36,0,0,0,30.08
9,9,141,36,0,0,0,30.12
9,9,139,35,0,0,0,30.16
9,9,140,34,0,0,0,30.2
9,9,138,33,0,0,0,30.24
9,9,138,33,0,0,0,30.28
9,9,136,30,0,0,0,30.32
9,9,136,30,0,0,0,30.36
9,9,135,29,0,0,0,30.4
9,9,135,29,0,0,0,30.44
9,9,132,27,0,0,0,30.48
9,9,133,27,0,0,0,30.52
9,9,132,25,0,0,0,30.56
9,9,132,25,0,0,0,30.6
9,9,130,22,0,0,0,30.64
9,9,131,22,0,0,0,30.68
9,9,130,20,0,0,0,30.72
9,9,130,20,0,0,0,30.76
9,9,128,18,0,0,0,30.8
9,9,128,19,0,0,0,30.84
9,9,127,18,0,0,0,30.88
9,9,127,17,0,0,0,30.92
9,9,125,14,0,0,0,30.96
9,9,126,14,0,0,0,31
9,9,125,12,0,0,0,31.04
9,9,125,12,0,0,0,31.08
9,9,123,11,0,0,0,31.12
9,9,123,10,0,0,0,31.16
10,10,1143,393,0,0,0,0
10,10,1140,394,0,0,0,0.04
10,10,1140,395,0,0,0,0.08
10,10,1137,395,0,0,0,0.12
10,10,1137,396,0,0,0,0.16
10,10,1134,396,0,0,0,0.2
10,10,1135,397,0,0,0,0.24
10,10,1131,398,0,0,0,0.28
10,10,1132,397,0,0,0,0.32
10,10,1130,399,0,0,0,0.36
10,10,1129,398,0,0,0,0.4
10,10,1128,399,0,0,0,0.44
10,10,1128,399,0,0,0,0.48
10,10,1124,399,0,0,0,0.52
10,10,1124,399,0,0,0,0.56
10,10,1121,402,0,0,0,0.6
10,10,1121,401,0,0,0,0.64
10,10,1118,401,0,0,0,0.68
10,10,1119,402,0,0,0,0.72
10,10,1115,403,0,0,0,0.76
10,10,1115,403,0,0,0,0.8
10,10,1111,404,0,0,0,0.84
10,10,1111,404,0,0,0,0.88
10,10,1108,403,0,0,0,0.92
10,10,1109,404,0,0,0,0.96
10,10,1105,405,0,0,0,1
10,10,1104,404,0,0,0,1.04
10,10,1102,406,0,0,0,1.08
10,10,1101,405,0,0,0,1.12
10,10,1098,407,0,0,0,1.16
10,10,1097,406,0,0,0,1.2
10,10,1096,407,0,0,0,1.24
10,10,1095,406,0,0,0,1.28
10,10,1092,408,0,0,0,1.32
10,10,1092,408,0,0,0,1.36
10,10,1088,409,0,0,0,1.4
10,10,1088,408,0,0,0,1.44
10,10,1085,409,0,0,0,1.48
10,10,1085,409,0,0,0,1.52
10,10,1082,409,0,0,0,1.56
10,10,1082,410,0,0,0,1.6
10,10,1079,411,0,0,0,1.64
10,10,1079,411,0,0,0,1.68
10,10,1076,411,0,0,0,1.72
10,10,1076,412,0,0,0,1.76
10,10,1073,414,0,0,0,1.8
10,10,1073,414,0,0,0,1.84
10,10,1070,414,0,0,0,1.88
10,10,1070,415,0,0,0,1.92
10,10,1067,416,0,0,0,1.96
10,10,1067,416,0,0,0,2
10,10,1065,416,0,0,0,2.04
10,10,1066,417,0,0,0,2.08
10,10,1061,418,0,0,0,2.12
10,10,1061,418,0,0,0,2.16
10,10,1057,420,0,0,0,2.2
10,10,1058,421,0,0,0,2.24
10,10,1054,422,0,0,0,2.28
10,10,1054,422,0,0,0,2.32
10,10,1050,424,0,0,0,2.36
10,10,1050,424,0,0,0,2.4
10,10,1047,425,0,0,0,2.44
10,10,1046,425,0,0,0,2.48
10,10,1043,428,0,0,0,2.52
10,10,1042,428,0,0,0,2.56
10,10,1039,430,0,0,0,2.6
10,10,1039,430,0,0,0,2.64
10,10,1037,433,0,0,0,2.68
10,10,1036,433,0,0,0,2.72
10,10,1034,435,0,0,0,2.76
10,10,1033,435,0,0,0,2.8
10,10,1032,437,0,0,0,2.84
10,10,1032,437,0,0,0,2.88
10,10,1029,439,0,0,0,2.92
10,10,1030,439,0,0,0,2.96
10,10,1028,441,0,0,0,3
10,10,1027,441,0,0,0,3.04
10,10,1025,443,0,0,0,3.08
10,10,1024,442,0,0,0,3.12
10,10,1023,444,0,0,0,3.16
10,10,1023,443,0,0,0,3.2
10,10,1020,445,0,0,0,3.24
10,10,1020,445,0,0,0,3.28
10,10,1017,445,0,0,0,3.32
10,10,1018,446,0,0,0,3.36
10,10,1015,447,0,0,0,3.4
10,10,1015,447,0,0,0,3.44
10,10,1013,448,0,0,0,3.48
10,10,1013,448,0,0,0,3.52
10,10,1009,449,0,0,0,3.56
10,10,1008,449,0,0,0,3.6
10,10,1005,450,0,0,0,3.64
10,10,1006,450,0,0,0,3.68
10,10,1002,452,0,0,0,3.72
10,10,1002,452,0,0,0,3.76
10,10,999,452,0,0,0,3.8
10,10,999,453,0,0,0,3.84
10,10,995,454,0,0,0,3.88
10,10,995,454,0,0,0,3.92
10,10,992,455,0,0,0,3.96
10,10,991,454,0,0,0,4
10,10,988,455,0,0,0,4.04
10,10,988,455,0,0,0,4.08
10,10,984,456,0,0,0,4.12
10,10,984,456,0,0,0,4.16
10,10,981,457,0,0,0,4.2
10,10,981,457,0,0,0,4.24
10,10,979,459,0,0,0,4.28
10,10,979,459,0,0,0,4.32
10,10,975,459,0,0,0,4.36
10,10,974,459,0,0,0,4.4
10,10,971,460,0,0,0,4.44
10,10,971,460,0,0,0,4.48
10,10,968,462,0,0,0,4.52
10,10,968,461,0,0,0,4.56
10,10,965,463,0,0,0,4.6
10,10,965,463,0,0,0,4.64
10,10,962,464,0,0,0,4.68
10,10,962,464,0,0,0,4.72
10,10,959,466,0,0,0,4.76
10,10,959,466,0,0,0,4.8
10,10,957,467,0,0,0,4.84
10,10,956,468,0,0,0,4.88
10,10,953,470,0,0,0,4.92
10,10,953,469,0,0,0,4.96
10,10,950,470,0,0,0,5
10,10,950,470,0,0,0,5.04
10,10,946,472,0,0,0,5.08
10,10,946,472,0,0,0,5.12
10,10,942,473,0,0,0,5.16
10,10,942,473,0,0,0,5.2
10,10,939,475,0,0,0,5.24
10,10,940,475,0,0,0,5.28
10,10,936,476,0,0,0,5.32
10,10,936,476,0,0,0,5.36
10,10,932,478,0,0,0,5.4
10,10,933,478,0,0,0,5.44
10,10,930,479,0,0,0,5.48
10,10,929,479,0,0,0,5.52
10,10,927,481,0,0,0,5.56
10,10,927,482,0,0,0,5.6
10,10,925,484,0,0,0,5.64
10,10,925,484,0,0,0,5.68
10,10,922,485,0,0,0,5.72
10,10,922,484,0,0,0,5.76
10,10,919,486,0,0,0,5.8
10,10,920,486,0,0,0,5.84
10,10,917,486,0,0,0,5.88
10,10,917,487,0,0,0,5.92
10,10,914,488,0,0,0,5.96
10,10,914,488,0,0,0,6
10,10,912,489,0,0,0,6.04
10,10,912,489,0,0,0,6.08
10,10,909,490,0,0,0,6.12
10,10,909,490,0,0,0,6.16
10,10,906,491,0,0,0,6.2
10,10,906,491,0,0,0,6.24
10,10,903,492,0,0,0,6.28
10,10,903,492,0,0,0,6.32
10,10,899,493,0,0,0,6.36
10,10,899,493,0,0,0,6.4
10,10,896,494,0,0,0,6.44
10,10,896,494,0,0,0,6.48
10,10,893,495,0,0,0,6.52
10,10,893,495,0,0,0,6.56
10,10,889,495,0,0,0,6.6
10,10,890,496,0,0,0,6.64
10,10,886,496,0,0,0,6.68
10,10,887,496,0,0,0,6.72
10,10,884,497,0,0,0,6.76
10,10,884,497,0,0,0,6.8
10,10,880,497,0,0,0,6.84
10,10,881,498,0,0,0,6.88
10,10,878,499,0,0,0,6.92
10,10,878,499,0,0,0,6.96
10,10,875,500,0,0,0,7
10,10,875,500,0,0,0,7.04
10,10,871,501,0,0,0,7.08
10,10,872,500,0,0,0,7.12
10,10,869,502,0,0,0,7.16
10,10,869,502,0,0,0,7.2
10,10,866,502,0,0,0,7.24
10,10,867,503,0,0,0,7.28
10,10,865,504,0,0,0,7.32
10,10,864,504,0,0,0,7.36
10,10,862,505,0,0,0,7.4
10,10,862,505,0,0,0,7.44
10,10,860,507,0,0,0,7.48
10,10,860,507,0,0,0,7.52
10,10,857,508,0,0,0,7.56
10,10,857,508,0,0,0,7.6
10,10,855,509,0,0,0,7.64
10,10,854,509,0,0,0,7.68
10,10,853,511,0,0,0,7.72
10,10,853,511,0,0,0,7.76
10,10,850,511,0,0,0,7.8
10,10,850,512,0,0,0,7.84
10,10,847,513,0,0,0,7.88
10,10,847,514,0,0,0,7.92
10,10,845,516,0,0,0,7.96
10,10,845,516,0,0,0,8
10,10,841,518,0,0,0,8.04
10,10,842,517,0,0,0,8.08
10,10,839,519,0,0,0,8.12
10,10,839,519,0,0,0,8.16
10,10,836,520,0,0,0,8.2
10,10,836,521,0,0,0,8.24
10,10,833,523,0,0,0,8.28
10,10,833,522,0,0,0,8.32
10,10,830,525,0,0,0,8.36
10,10,831,525,0,0,0,8.4
10,10,828,527,0,0,0,8.44
10,10,828,527,0,0,0,8.48
10,10,826,529,0,0,0,8.52
10,10,826,529,0,0,0,8.56
10,10,824,529,0,0,0,8.6
10,10,824,530,0,0,0,8.64
10,10,821,532,0,0,0,8.68
10,10,821,532,0,0,0,8.72
10,10,819,534,0,0,0,8.76
10,10,819,534,0,0,0,8.8
10,10,816,535,0,0,0,8.84
10,10,816,534,0,0,0,8.88
10,10,814,536,0,0,0,8.92
10,10,814,536,0,0,0,8.96
10,10,811,537,0,0,0,9
10,10,811,537,0,0,0,9.04
10,10,808,538,0,0,0,9.08
10,10,808,538,0,0,0,9.12
10,10,805,540,0,0,0,9.16
10,10,805,540,0,0,0,9.2
10,10,802,541,0,0,0,9.24
10,10,802,540,0,0,0,9.28
10,10,800,542,0,0,0,9.32
10,10,799,542,0,0,0,9.36
10,10,796,543,0,0,0,9.4
10,10,796,543,0,0,0,9.44
10,10,793,544,0,0,0,9.48
10,10,793,545,0,0,0,9.52
10,10,789,545,0,0,0,9.56
10,10,789,544,0,0,0,9.6
10,10,786,546,0,0,0,9.64
10,10,786,546,0,0,0,9.68
10,10,783,546,0,0,0,9.72
10,10,783,547,0,0,0,9.76
10,10,781,548,0,0,0,9.8
10,10,781,548,0,0,0,9.84
10,10,778,549,0,0,0,9.88
10,10,778,549,0,0,0,9.92
10,10,776,551,0,0,0,9.96
10,10,776,551,0,0,0,10
10,10,773,552,0,0,0,10.04
10,10,773,552,0,0,0,10.08
10,10,770,554,0,0,0,10.12
10,10,771,554,0,0,0,10.16
10,10,768,555,0,0,0,10.2
10,10,768,555,0,0,0,10.24
10,10,766,557,0,0,0,10.28
10,10,766,556,0,0,0,10.32
10,10,763,559,0,0,0,10.36
10,10,764,559,0,0,0,10.4
10,10,761,560,0,0,0,10.44
10,10,761,560,0,0,0,10.48
10,10,759,561,0,0,0,10.52
10,10,758,562,0,0,0,10.56
10,10,756,564,0,0,0,10.6
10,10,756,563,0,0,0,10.64
10,10,753,565,0,0,0,10.68
10,10,753,565,0,0,0,10.72
10,10,750,567,0,0,0,10.76
10,10,750,567,0,0,0,10.8
10,10,747,569,0,0,0,10.84
10,10,747,569,0,0,0,10.88
10,10,745,571,0,0,0,10.92
10,10,745,571,0,0,0,10.96
10,10,742,572,0,0,0,11
10,10,743,573,0,0,0,11.04
10,10,739,575,0,0,0,11.08
10,10,739,575,0,0,0,11.12
10,10,737,576,0,0,0,11.16
10,10,737,577,0,0,0,11.2
10,10,735,578,0,0,0,11.24
10,10,735,578,0,0,0,11.28
10,10,733,579,0,0,0,11.32
10,10,733,580,0,0,0,11.36
10,10,731,582,0,0,0,11.4
10,10,731,581,0,0,0,11.44
10,10,729,583,0,0,0,11.48
10,10,728,582,0,0,0,11.52
10,10,726,584,0,0,0,11.56
10,10,726,584,0,0,0,11.6
10,10,723,585,0,0,0,11.64
10,10,723,585,0,0,0,11.68
10,10,721,586,0,0,0,11.72
10,10,721,586,0,0,0,11.76
10,10,718,587,0,0,0,11.8
10,10,718,587,0,0,0,11.84
10,10,715,588,0,0,0,11.88
10,10,715,588,0,0,0,11.92
10,10,712,589,0,0,0,11.96
10,10,712,589,0,0,0,12
10,10,709,589,0,0,0,12.04
10,10,709,589,0,0,0,12.08
10,10,707,590,0,0,0,12.12
10,10,707,590,0,0,0,12.16
10,10,703,591,0,0,0,12.2
10,10,703,591,0,0,0,12.24
10,10,701,591,0,0,0,12.28
10,10,700,591,0,0,0,12.32
10,10,697,591,0,0,0,12.36
10,10,697,592,0,0,0,12.4
10,10,694,592,0,0,0,12.44
10,10,694,593,0,0,0,12.48
10,10,691,593,0,0,0,12.52
10,10,691,593,0,0,0,12.56
10,10,689,594,0,0,0,12.6
10,10,688,594,0,0,0,12.64
10,10,686,595,0,0,0,12.68
10,10,686,595,0,0,0,12.72
10,10,684,596,0,0,0,12.76
10,10,684,596,0,0,0,12.8
10,10,681,597,0,0,0,12.84
10,10,681,597,0,0,0,12.88
10,10,679,598,0,0,0,12.92
10,10,679,598,0,0,0,12.96
10,10,676,600,0,0,0,13
10,10,676,599,0,0,0,13.04
10,10,673,601,0,0,0,13.08
10,10,673,601,0,0,0,13.12
10,10,670,602,0,0,0,13.16
10,10,670,603,0,0,0,13.2
10,10,668,603,0,0,0,13.24
10,10,668,603,0,0,0,13.28
10,10,664,604,0,0,0,13.32
10,10,664,604,0,0,0,13.36
10,10,661,606,0,0,0,13.4
10,10,660,605,0,0,0,13.44
10,10,657,607,0,0,0,13.48
10,10,657,607,0,0,0,13.52
10,10,654,609,0,0,0,13.56
10,10,654,609,0,0,0,13.6
10,10,650,611,0,0,0,13.64
10,10,651,611,0,0,0,13.68
10,10,648,611,0,0,0,13.72
10,10,648,612,0,0,0,13.76
10,10,644,614,0,0,0,13.8
10,10,644,614,0,0,0,13.84
10,10,641,616,0,0,0,13.88
10,10,641,616,0,0,0,13.92
10,10,638,617,0,0,0,13.96
10,10,639,618,0,0,0,14
10,10,635,619,0,0,0,14.04
10,10,635,620,0,0,0,14.08
10,10,634,622,0,0,0,14.12
10,10,634,621,0,0,0,14.16
10,10,632,622,0,0,0,14.2
10,10,632,622,0,0,0,14.24
10,10,629,623,0,0,0,14.28
10,10,629,624,0,0,0,14.32
10,10,626,625,0,0,0,14.36
10,10,626,625,0,0,0,14.4
10,10,623,626,0,0,0,14.44
10,10,623,626,0,0,0,14.48
10,10,621,627,0,0,0,14.52
10,10,620,627,0,0,0,14.56
10,10,618,628,0,0,0,14.6
10,10,618,628,0,0,0,14.64
10,10,616,629,0,0,0,14.68
10,10,615,629,0,0,0,14.72
10,10,613,629,0,0,0,14.76
10,10,612,629,0,0,0,14.8
10,10,610,631,0,0,0,14.84
10,10,610,631,0,0,0,14.88
10,10,607,631,0,0,0,14.92
10,10,607,631,0,0,0,14.96
10,10,604,632,0,0,0,15
10,10,604,632,0,0,0,15.04
10,10,601,632,0,0,0,15.08
10,10,601,632,0,0,0,15.12
10,10,598,633,0,0,0,15.16
10,10,598,633,0,0,0,15.2
10,10,595,634,0,0,0,15.24
10,10,595,634,0,0,0,15.28
10,10,592,635,0,0,0,15.32
10,10,592,635,0,0,0,15.36
10,10,589,636,0,0,0,15.4
10,10,589,636,0,0,0,15.44
10,10,586,637,0,0,0,15.48
10,10,586,637,0,0,0,15.52
10,10,583,639,0,0,0,15.56
10,10,583,639,0,0,0,15.6
10,10,581,639,0,0,0,15.64
10,10,581,640,0,0,0,15.68
10,10,579,640,0,0,0,15.72
10,10,578,641,0,0,0,15.76
10,10,576,643,0,0,0,15.8
10,10,576,643,0,0,0,15.84
10,10,574,644,0,0,0,15.88
10,10,573,644,0,0,0,15.92
10,10,570,646,0,0,0,15.96
10,10,570,646,0,0,0,16
10,10,568,647,0,0,0,16.04
10,10,568,646,0,0,0,16.08
10,10,565,648,0,0,0,16.12
10,10,565,648,0,0,0,16.16
10,10,563,649,0,0,0,16.2
10,10,563,650,0,0,0,16.24
10,10,560,651,0,0,0,16.28
10,10,560,651,0,0,0,16.32
10,10,557,653,0,0,0,16.36
10,10,558,653,0,0,0,16.4
10,10,555,655,0,0,0,16.44
10,10,554,654,0,0,0,16.48
10,10,552,657,0,0,0,16.52
10,10,552,657,0,0,0,16.56
10,10,550,658,0,0,0,16.6
10,10,550,658,0,0,0,16.64
10,10,548,660,0,0,0,16.68
10,10,547,660,0,0,0,16.72
10,10,545,663,0,0,0,16.76
10,10,545,663,0,0,0,16.8
10,10,543,664,0,0,0,16.84
10,10,543,664,0,0,0,16.88
10,10,540,666,0,0,0,16.92
10,10,541,666,0,0,0,16.96
11,11,89,69,0,0,0,0
11,11,92,69,0,0,0,0.04
11,11,92,69,0,0,0,0.08
11,11,94,69,0,0,0,0.12
11,11,95,69,0,0,0,0.16
11,11,98,69,0,0,0,0.2
11,11,96,68,0,0,0,0.24
11,11,100,69,0,0,0,0.28
11,11,100,68,0,0,0,0.32
11,11,103,68,0,0,0,0.36
11,11,102,68,0,0,0,0.4
11,11,105,68,0,0,0,0.44
11,11,104,67,0,0,0,0.48
11,11,108,68,0,0,0,0.52
11,11,108,68,0,0,0,0.56
11,11,111,67,0,0,0,0.6
11,11,110,66,0,0,0,0.64
11,11,114,66,0,0,0,0.68
11,11,113,65,0,0,0,0.72
11,11,117,66,0,0,0,0.76
11,11,118,66,0,0,0,0.8
11,11,121,65,0,0,0,0.84
11,11,121,65,0,0,0,0.88
11,11,125,64,0,0,0,0.92
11,11,124,65,0,0,0,0.96
11,11,128,63,0,0,0,1
11,11,128,64,0,0,0,1.04
11,11,131,62,0,0,0,1.08
11,11,132,63,0,0,0,1.12
11,11,135,62,0,0,0,1.16
11,11,136,61,0,0,0,1.2
11,11,138,60,0,0,0,1.24
11,11,139,60,0,0,0,1.28
11,11,143,59,0,0,0,1.32
11,11,143,59,0,0,0,1.36
11,11,147,57,0,0,0,1.4
11,11,146,58,0,0,0,1.44
11,11,150,57,0,0,0,1.48
11,11,149,57,0,0,0,1.52
11,11,153,55,0,0,0,1.56
11,11,153,56,0,0,0,1.6
11,11,156,56,0,0,0,1.64
11,11,155,55,0,0,0,1.68
11,11,159,55,0,0,0,1.72
11,11,159,55,0,0,0,1.76
11,11,161,54,0,0,0,1.8
11,11,161,54,0,0,0,1.84
11,11,165,54,0,0,0,1.88
11,11,164,55,0,0,0,1.92
11,11,167,53,0,0,0,1.96
11,11,168,53,0,0,0,2
11,11,169,52,0,0,0,2.04
11,11,170,52,0,0,0,2.08
11,11,174,52,0,0,0,2.12
11,11,174,52,0,0,0,2.16
11,11,177,53,0,0,0,2.2
11,11,177,52,0,0,0,2.24
11,11,181,52,0,0,0,2.28
11,11,181,52,0,0,0,2.32
11,11,185,51,0,0,0,2.36
11,11,185,52,0,0,0,2.4
11,11,189,52,0,0,0,2.44
11,11,190,52,0,0,0,2.48
11,11,193,52,0,0,0,2.52
11,11,193,52,0,0,0,2.56
11,11,197,51,0,0,0,2.6
11,11,197,51,0,0,0,2.64
11,11,201,51,0,0,0,2.68
11,11,201,52,0,0,0,2.72
11,11,204,51,0,0,0,2.76
11,11,204,51,0,0,0,2.8
11,11,207,51,0,0,0,2.84
11,11,207,50,0,0,0,2.88
11,11,210,49,0,0,0,2.92
11,11,210,49,0,0,0,2.96
11,11,213,49,0,0,0,3
11,11,213,49,0,0,0,3.04
11,11,216,47,0,0,0,3.08
11,11,215,48,0,0,0,3.12
11,11,219,47,0,0,0,3.16
11,11,219,47,0,0,0,3.2
11,11,221,45,0,0,0,3.24
11,11,221,45,0,0,0,3.28
11,11,225,45,0,0,0,3.32
11,11,225,45,0,0,0,3.36
11,11,228,44,0,0,0,3.4
11,11,228,44,0,0,0,3.44
11,11,231,43,0,0,0,3.48
11,11,231,43,0,0,0,3.52
11,11,234,42,0,0,0,3.56
11,11,234,42,0,0,0,3.6
11,11,238,41,0,0,0,3.64
11,11,237,41,0,0,0,3.68
11,11,241,39,0,0,0,3.72
11,11,241,39,0,0,0,3.76
11,11,244,38,0,0,0,3.8
11,11,244,38,0,0,0,3.84
11,11,247,37,0,0,0,3.88
11,11,247,37,0,0,0,3.92
11,11,250,35,0,0,0,3.96
11,11,250,35,0,0,0,4
11,11,253,34,0,0,0,4.04
11,11,253,33,0,0,0,4.08
11,11,257,32,0,0,0,4.12
11,11,256,32,0,0,0,4.16
11,11,260,30,0,0,0,4.2
11,11,259,30,0,0,0,4.24
11,11,262,29,0,0,0,4.28
11,11,262,29,0,0,0,4.32
11,11,265,28,0,0,0,4.36
11,11,265,28,0,0,0,4.4
11,11,267,27,0,0,0,4.44
11,11,267,27,0,0,0,4.48
11,11,269,26,0,0,0,4.52
11,11,270,26,0,0,0,4.56
11,11,272,24,0,0,0,4.6
11,11,273,24,0,0,0,4.64
11,11,275,24,0,0,0,4.68
11,11,275,24,0,0,0,4.72
11,11,278,24,0,0,0,4.76
11,11,278,23,0,0,0,4.8
11,11,281,22,0,0,0,4.84
11,11,281,22,0,0,0,4.88
11,11,283,21,0,0,0,4.92
11,11,283,22,0,0,0,4.96
11,11,286,21,0,0,0,5
11,11,287,21,0,0,0,5.04
11,11,290,20,0,0,0,5.08
11,11,290,20,0,0,0,5.12
11,11,293,19,0,0,0,5.16
11,11,293,20,0,0,0,5.2
11,11,296,19,0,0,0,5.24
11,11,297,18,0,0,0,5.28
11,11,300,18,0,0,0,5.32
11,11,300,18,0,0,0,5.36
11,11,303,17,0,0,0,5.4
11,11,303,17,0,0,0,5.44
11,11,307,16,0,0,0,5.48
11,11,306,16,0,0,0,5.52
11,11,309,15,0,0,0,5.56
11,11,310,14,0,0,0,5.6
11,11,312,13,0,0,0,5.64
11,11,313,14,0,0,0,5.68
11,11,315,12,0,0,0,5.72
11,11,316,12,0,0,0,5.76
11,11,318,11,0,0,0,5.8
11,11,318,11,0,0,0,5.84
11,11,320,10,0,0,0,5.88
11,11,321,10,0,0,0,5.92
12,12,92,155,0,0,0,0
12,12,92,155,0,0,0,0.04
12,12,93,155,0,0,0,0.08
12,12,94,155,0,0,0,0.12
12,12,94,156,0,0,0,0.16
12,12,96,156,0,0,0,0.2
12,12,96,157,0,0,0,0.24
12,12,98,158,0,0,0,0.28
12,12,98,158,0,0,0,0.32
12,12,99,158,0,0,0,0.36
12,12,99,158,0,0,0,0.4
12,12,101,159,0,0,0,0.44
12,12,101,159,0,0,0,0.48
12,12,102,160,0,0,0,0.52
12,12,103,159,0,0,0,0.56
12,12,105,161,0,0,0,0.6
12,12,105,161,0,0,0,0.64
12,12,106,162,0,0,0,0.68
12,12,106,162,0,0,0,0.72
12,12,109,162,0,0,0,0.76
12,12,109,162,0,0,0,0.8
12,12,111,162,0,0,0,0.84
12,12,111,162,0,0,0,0.88
12,12,113,163,0,0,0,0.92
12,12,113,163,0,0,0,0.96
12,12,116,163,0,0,0,1
12,12,115,163,0,0,0,1.04
12,12,119,163,0,0,0,1.08
12,12,118,163,0,0,0,1.12
12,12,121,163,0,0,0,1.16
12,12,122,163,0,0,0,1.2
12,12,124,164,0,0,0,1.24
12,12,124,164,0,0,0,1.28
12,12,126,164,0,0,0,1.32
12,12,126,164,0,0,0,1.36
12,12,128,164,0,0,0,1.4
12,12,129,164,0,0,0,1.44
12,12,131,165,0,0,0,1.48
12,12,131,165,0,0,0,1.52
12,12,133,164,0,0,0,1.56
12,12,133,164,0,0,0,1.6
12,12,135,165,0,0,0,1.64
12,12,134,165,0,0,0,1.68
12,12,136,165,0,0,0,1.72
12,12,136,165,0,0,0,1.76
12,12,138,166,0,0,0,1.8
12,12,138,165,0,0,0,1.84
12,12,140,167,0,0,0,1.88
12,12,140,167,0,0,0,1.92
12,12,142,168,0,0,0,1.96
12,12,142,168,0,0,0,2
12,12,144,169,0,0,0,2.04
12,12,144,169,0,0,0,2.08
12,12,146,170,0,0,0,2.12
12,12,145,170,0,0,0,2.16
12,12,147,172,0,0,0,2.2
12,12,147,171,0,0,0,2.24
12,12,149,173,0,0,0,2.28
12,12,149,173,0,0,0,2.32
12,12,150,174,0,0,0,2.36
12,12,151,174,0,0,0,2.4
12,12,152,176,0,0,0,2.44
12,12,152,175,0,0,0,2.48
12,12,154,178,0,0,0,2.52
12,12,154,178,0,0,0,2.56
12,12,155,179,0,0,0,2.6
12,12,156,179,0,0,0,2.64
12,12,158,180,0,0,0,2.68
12,12,158,181,0,0,0,2.72
12,12,160,182,0,0,0,2.76
